OrderID,OrderDate,Region,Category,Sales,Profit,CustomerID,Year,Month
ORD1404,2022-07-09,Europe,Furniture,91.78,-21.53,CUST648,2022,July
ORD2176,2022-02-18,Asia,Technology,306.68,62.13,CUST648,2022,February
ORD4872,2023-03-14,Europe,Office Supplies,473.14,85.95,CUST648,2023,March
ORD6808,2022-05-03,USA,Furniture,307.36,-83.34,CUST612,2022,May
ORD5740,2023-01-30,Asia,Furniture,346.48,-15.07,CUST648,2023,January
ORD6165,2022-11-04,Europe,Office Supplies,342.68,36.67,CUST648,2022,November
ORD6803,2023-06-14,Europe,Technology,215.3,-30.25,CUST648,2023,June
ORD7094,2023-11-23,Europe,Office Supplies,484.36,142.67,CUST648,2023,November
ORD1864,2022-09-10,USA,Technology,307.55,82.83,CUST120,2022,September
ORD8159,2023-04-05,Asia,Furniture,409.96,-7.69,CUST648,2023,April
ORD8609,2022-07-28,Asia,Furniture,291.21,-48.34,CUST648,2022,July
ORD1444,2023-05-28,Asia,Office Supplies,320.99,-72.13,CUST649,2023,May
ORD1764,2022-04-05,Europe,Office Supplies,20.4,-2.72,CUST649,2022,April
ORD1961,2023-03-17,Asia,Technology,94.42,15.74,CUST649,2023,March
ORD1601,2022-09-10,USA,Technology,307.62,40.59,CUST468,2022,September
ORD4500,2023-08-27,USA,Office Supplies,307.66,-0.6,CUST314,2023,August
ORD3583,2023-09-18,Asia,Furniture,351.0,18.45,CUST649,2023,September
ORD4550,2023-07-03,Unknown,Furniture,444.83,-99.01,CUST649,2023,July
ORD7305,2023-08-12,Europe,Office Supplies,256.19,47.77,CUST649,2023,August
ORD7471,2023-08-17,Asia,Furniture,370.79,101.34,CUST649,2023,August
ORD8020,2022-03-31,Europe,Office Supplies,325.3,-1.37,CUST649,2022,March
ORD8934,2022-03-17,Europe,Office Supplies,431.25,-69.45,CUST649,2022,March
ORD1941,2022-12-16,Asia,Technology,293.53,52.07,CUST650,2022,December
ORD2844,2022-01-12,Asia,Furniture,254.79,-42.41,CUST650,2022,January
ORD4050,2023-08-02,Asia,Technology,244.71,43.51,CUST650,2023,August
ORD5328,2022-03-14,Asia,Technology,489.28,98.93,CUST650,2022,March
ORD5780,2023-02-09,USA,Furniture,307.75,63.32,CUST181,2023,February
ORD7170,2022-11-29,Europe,Technology,485.39,68.49,CUST650,2022,November
ORD7619,2022-12-15,Europe,Technology,394.81,-94.49,CUST650,2022,December
ORD8061,2022-11-18,Asia,Office Supplies,185.57,22.49,CUST650,2022,November
ORD8917,2022-02-12,Europe,Furniture,57.83,13.99,CUST650,2022,February
ORD1123,2023-07-28,Asia,Furniture,355.54,65.36,CUST651,2023,July
ORD1572,2023-01-02,Europe,Office Supplies,159.49,1.88,CUST651,2023,January
ORD3017,2022-03-27,Europe,Furniture,254.52,-34.26,CUST651,2022,March
ORD6001,2022-01-31,Europe,Technology,478.6,-125.05,CUST651,2022,January
ORD6269,2022-12-26,Asia,Technology,426.73,83.82,CUST651,2022,December
ORD8156,2022-04-22,Asia,Furniture,290.7,-63.21,CUST651,2022,April
ORD8829,2023-01-04,Europe,Office Supplies,475.14,-11.86,CUST651,2023,January
ORD1246,2023-10-22,Europe,Furniture,332.48,-49.9,CUST652,2023,October
ORD2618,2022-05-13,Europe,Technology,216.95,36.26,CUST652,2022,May
ORD2622,2023-03-02,Asia,Furniture,14.18,-2.92,CUST652,2023,March
ORD2468,2023-06-30,USA,Technology,307.94,32.18,CUST113,2023,June
ORD3468,2023-09-21,Europe,Office Supplies,141.16,23.64,CUST652,2023,September
ORD1213,2023-10-04,USA,Technology,307.96,31.01,CUST170,2023,October
ORD6241,2022-07-05,Europe,Technology,200.27,19.95,CUST652,2022,July
ORD6440,2022-02-13,Asia,Office Supplies,27.5,0.82,CUST652,2022,February
ORD3051,2022-06-08,USA,Furniture,308.43,-16.89,CUST736,2022,June
ORD2560,2023-09-27,Asia,Furniture,421.93,-51.07,CUST653,2023,September
ORD1498,2023-11-06,USA,Technology,308.49,50.79,CUST647,2023,November
ORD1249,2023-05-26,USA,Furniture,308.58,-60.82,CUST377,2023,May
ORD5093,2023-11-11,Asia,Technology,151.09,-4.97,CUST653,2023,November
ORD2033,2023-02-06,USA,Furniture,308.65,-11.13,CUST211,2023,February
ORD2563,2022-07-14,USA,Office Supplies,308.69,7.81,CUST767,2022,July
ORD4871,2022-08-04,USA,Furniture,308.71,-0.11,CUST697,2022,August
ORD2927,2022-01-28,USA,Technology,308.72,-26.43,CUST870,2022,January
ORD8757,2022-05-21,Europe,Office Supplies,101.5,12.81,CUST653,2022,May
ORD4868,2023-11-18,USA,Office Supplies,308.73,41.75,CUST542,2023,November
ORD8811,2023-02-20,USA,Office Supplies,308.83,14.27,CUST365,2023,February
ORD1868,2023-10-01,USA,Technology,309.47,-43.72,CUST625,2023,October
ORD3104,2023-05-13,Europe,Technology,231.59,33.32,CUST654,2023,May
ORD3588,2023-03-11,Europe,Furniture,495.41,30.43,CUST654,2023,March
ORD4029,2022-10-06,Europe,Office Supplies,490.33,-55.29,CUST654,2022,October
ORD4966,2022-05-17,USA,Furniture,309.67,-43.04,CUST400,2022,May
ORD5503,2023-07-02,USA,Office Supplies,309.83,27.64,CUST846,2023,July
ORD3254,2022-09-16,USA,Office Supplies,309.84,-20.8,CUST831,2022,September
ORD3443,2023-02-09,USA,Office Supplies,310.02,7.96,CUST206,2023,February
ORD7645,2022-05-08,USA,Technology,310.86,-30.72,CUST338,2022,May
ORD2052,2023-10-08,Europe,Furniture,348.25,64.47,CUST655,2023,October
ORD2646,2023-03-24,Asia,Office Supplies,394.55,-4.24,CUST655,2023,March
ORD2859,2022-11-03,Europe,Technology,316.63,-33.74,CUST655,2022,November
ORD3841,2022-06-14,Asia,Furniture,123.95,21.29,CUST655,2022,June
ORD4246,2022-01-01,Europe,Furniture,258.6,-54.5,CUST655,2022,January
ORD6197,2023-01-25,USA,Technology,310.91,53.01,CUST717,2023,January
ORD7198,2023-01-03,Asia,Office Supplies,358.12,37.98,CUST655,2023,January
ORD7525,2022-04-25,Europe,Technology,235.15,69.95,CUST655,2022,April
ORD7671,2023-12-27,Asia,Furniture,163.75,36.82,CUST655,2023,December
ORD2653,2023-08-09,USA,Technology,310.92,90.03,CUST603,2023,August
ORD3393,2023-06-01,USA,Office Supplies,310.94,-41.02,CUST482,2023,June
ORD7896,2023-10-29,USA,Office Supplies,310.95,-18.75,CUST354,2023,October
ORD6142,2023-08-31,Europe,Office Supplies,440.63,125.97,CUST656,2023,August
ORD5535,2023-05-10,USA,Furniture,311.38,-25.97,CUST858,2023,May
ORD8375,2023-10-20,USA,Furniture,312.04,69.55,CUST838,2023,October
ORD4580,2022-05-03,USA,Office Supplies,312.07,80.39,CUST935,2022,May
ORD7216,2022-06-04,USA,Furniture,312.17,-65.71,CUST120,2022,June
ORD2594,2022-02-09,Asia,Office Supplies,329.15,-85.24,CUST657,2022,February
ORD5887,2023-04-03,Asia,Office Supplies,29.39,-6.52,CUST657,2023,April
ORD5918,2023-03-14,Europe,Office Supplies,362.28,41.07,CUST657,2023,March
ORD7127,2023-02-16,Asia,Technology,496.81,42.38,CUST657,2023,February
ORD1936,2023-05-18,Asia,Technology,72.54,20.69,CUST658,2023,May
ORD3230,2022-06-16,Asia,Office Supplies,174.74,-22.72,CUST658,2022,June
ORD1586,2023-11-24,USA,Office Supplies,312.54,-24.09,CUST331,2023,November
ORD5655,2022-12-01,Unknown,Technology,369.0,-4.4,CUST658,2022,December
ORD7037,2023-02-17,Unknown,Office Supplies,309.49,26.64,CUST658,2023,February
ORD8763,2023-08-12,Europe,Furniture,256.8,22.68,CUST658,2023,August
ORD1827,2022-04-03,Asia,Furniture,46.32,-13.77,CUST659,2022,April
ORD2306,2023-12-28,Europe,Office Supplies,355.41,-10.78,CUST659,2023,December
ORD3696,2022-06-03,Asia,Office Supplies,327.79,67.99,CUST659,2022,June
ORD3704,2022-09-30,Europe,Technology,265.89,37.09,CUST659,2022,September
ORD4059,2022-10-29,Europe,Furniture,340.33,-49.9,CUST659,2022,October
ORD4933,2023-08-24,USA,Furniture,312.8,-19.0,CUST808,2023,August
ORD4673,2023-11-05,Europe,Office Supplies,346.3,-100.54,CUST659,2023,November
ORD7773,2023-02-02,Asia,Furniture,170.54,-6.88,CUST659,2023,February
ORD8847,2023-11-19,Europe,Furniture,287.57,10.41,CUST659,2023,November
ORD1182,2023-12-11,Asia,Office Supplies,285.88,64.46,CUST660,2023,December
ORD2668,2023-06-08,Europe,Technology,469.4,4.18,CUST660,2023,June
ORD2721,2022-09-14,Europe,Office Supplies,333.53,-18.35,CUST660,2022,September
ORD2706,2022-03-25,USA,Technology,312.82,-27.37,CUST872,2022,March
ORD5875,2023-07-21,USA,Office Supplies,313.11,-41.19,CUST717,2023,July
ORD6805,2022-07-14,Asia,Technology,431.71,109.92,CUST660,2022,July
ORD7273,2023-02-14,Asia,Furniture,443.38,-15.15,CUST660,2023,February
ORD5110,2023-12-03,USA,Office Supplies,313.42,-75.29,CUST148,2023,December
ORD8676,2022-01-01,Europe,Office Supplies,246.54,-3.14,CUST660,2022,January
ORD1373,2023-10-01,Asia,Office Supplies,435.18,18.79,CUST661,2023,October
ORD3116,2022-11-20,Asia,Furniture,30.07,7.0,CUST661,2022,November
ORD5379,2022-09-28,USA,Office Supplies,313.78,-56.16,CUST366,2022,September
ORD4281,2022-04-23,Europe,Office Supplies,243.54,3.42,CUST661,2022,April
ORD4428,2022-12-20,Europe,Furniture,413.12,-117.12,CUST661,2022,December
ORD8341,2023-07-24,Unknown,Furniture,271.9,-80.82,CUST661,2023,July
ORD3332,2022-08-27,USA,Technology,313.89,-53.1,CUST899,2022,August
ORD3278,2022-02-24,Asia,Office Supplies,379.98,-19.48,CUST662,2022,February
ORD4606,2022-08-19,Europe,Technology,373.62,-88.7,CUST662,2022,August
ORD4757,2022-02-22,Europe,Technology,160.28,-20.64,CUST662,2022,February
ORD5125,2022-11-06,USA,Office Supplies,313.89,-42.83,CUST816,2022,November
ORD6430,2022-01-19,Asia,Technology,262.68,2.89,CUST662,2022,January
ORD6813,2022-04-14,Asia,Technology,68.81,-15.85,CUST662,2022,April
ORD1234,2022-10-07,Europe,Furniture,274.87,69.75,CUST663,2022,October
ORD1587,2022-02-11,Asia,Office Supplies,50.23,14.51,CUST663,2022,February
ORD2076,2023-06-01,Unknown,Technology,483.5,68.15,CUST663,2023,June
ORD2223,2023-04-21,Europe,Technology,42.25,2.73,CUST663,2023,April
ORD3410,2022-09-20,Asia,Office Supplies,372.94,-12.88,CUST663,2022,September
ORD5407,2022-06-10,Asia,Furniture,144.03,8.97,CUST663,2022,June
ORD5540,2023-09-08,Asia,Office Supplies,496.74,-83.26,CUST663,2023,September
ORD7887,2022-07-10,Asia,Furniture,342.4,-2.55,CUST663,2022,July
ORD8576,2023-07-29,Europe,Office Supplies,153.1,3.81,CUST663,2023,July
ORD8968,2023-11-29,Europe,Furniture,46.9,-10.11,CUST663,2023,November
ORD1157,2022-03-27,Asia,Office Supplies,414.21,-15.04,CUST664,2022,March
ORD1294,2022-04-22,Asia,Furniture,409.85,97.57,CUST664,2022,April
ORD1511,2023-02-01,Asia,Office Supplies,272.68,1.3,CUST664,2023,February
ORD7110,2023-12-23,USA,Technology,314.07,79.5,CUST395,2023,December
ORD4078,2023-09-04,Unknown,Technology,36.58,9.69,CUST664,2023,September
ORD5094,2023-01-26,Asia,Technology,183.76,50.61,CUST664,2023,January
ORD8318,2022-03-09,USA,Technology,314.38,-24.04,CUST867,2022,March
ORD5792,2023-05-19,Unknown,Furniture,396.69,10.17,CUST664,2023,May
ORD5165,2023-02-22,USA,Furniture,314.39,-8.0,CUST587,2023,February
ORD7123,2022-03-26,Asia,Technology,445.42,70.7,CUST664,2022,March
ORD7679,2023-06-14,Europe,Office Supplies,99.54,-21.18,CUST664,2023,June
ORD6909,2022-03-18,USA,Office Supplies,314.4,74.74,CUST771,2022,March
ORD1829,2022-03-02,Asia,Furniture,274.14,0.65,CUST665,2022,March
ORD1939,2022-12-16,Asia,Furniture,265.14,42.66,CUST665,2022,December
ORD2044,2023-10-27,Europe,Furniture,453.04,119.39,CUST665,2023,October
ORD3529,2023-03-12,Europe,Office Supplies,115.95,-17.31,CUST665,2023,March
ORD4866,2023-05-06,Europe,Technology,99.17,-21.87,CUST665,2023,May
ORD5597,2023-10-02,Asia,Furniture,461.49,114.05,CUST665,2023,October
ORD7184,2022-01-01,Europe,Office Supplies,303.51,-67.0,CUST665,2022,January
ORD1392,2023-05-27,USA,Furniture,315.02,94.4,CUST255,2023,May
ORD7553,2022-08-25,USA,Furniture,315.02,48.3,CUST459,2022,August
ORD4815,2023-05-19,USA,Office Supplies,315.05,-75.09,CUST248,2023,May
ORD2389,2023-04-23,USA,Furniture,315.12,38.43,CUST274,2023,April
ORD4855,2023-01-29,Europe,Office Supplies,327.74,55.85,CUST666,2023,January
ORD4972,2022-06-05,Unknown,Technology,433.55,-111.77,CUST666,2022,June
ORD7124,2023-07-21,Asia,Technology,291.26,76.1,CUST666,2023,July
ORD1169,2023-05-21,Asia,Furniture,126.67,-37.26,CUST667,2023,May
ORD5727,2022-09-24,USA,Furniture,315.23,14.75,CUST328,2022,September
ORD1308,2023-05-19,USA,Office Supplies,315.34,46.54,CUST860,2023,May
ORD7022,2022-03-12,USA,Technology,315.89,57.22,CUST355,2022,March
ORD2130,2023-02-11,USA,Furniture,316.01,76.21,CUST178,2023,February
ORD4530,2023-11-12,Asia,Technology,403.76,36.05,CUST667,2023,November
ORD4653,2023-08-14,Unknown,Office Supplies,489.16,60.34,CUST667,2023,August
ORD1021,2023-05-07,USA,Office Supplies,316.2,32.27,CUST262,2023,May
ORD6101,2022-11-04,Europe,Technology,373.03,-58.5,CUST667,2022,November
ORD2983,2022-07-25,USA,Furniture,316.41,-29.95,CUST375,2022,July
ORD3218,2023-09-29,Europe,Technology,272.05,-46.58,CUST668,2023,September
ORD4204,2022-12-28,Asia,Furniture,160.82,-22.77,CUST668,2022,December
ORD7240,2023-08-11,Asia,Technology,381.53,-76.06,CUST668,2023,August
ORD6715,2022-06-20,USA,Office Supplies,316.87,16.7,CUST150,2022,June
ORD3270,2022-10-14,Europe,Office Supplies,467.49,52.42,CUST669,2022,October
ORD3910,2022-08-01,Asia,Furniture,89.26,10.65,CUST669,2022,August
ORD4697,2023-06-20,Europe,Furniture,215.78,8.57,CUST669,2023,June
ORD5186,2022-04-10,Asia,Furniture,404.28,-78.61,CUST669,2022,April
ORD6156,2022-06-29,Europe,Office Supplies,153.72,-15.76,CUST669,2022,June
ORD8105,2022-04-03,Europe,Office Supplies,393.21,46.53,CUST669,2022,April
ORD8608,2022-10-06,Europe,Office Supplies,330.19,-71.76,CUST669,2022,October
ORD3558,2022-06-18,USA,Furniture,316.9,77.09,CUST904,2022,June
ORD1778,2023-09-16,Europe,Technology,479.12,116.84,CUST670,2023,September
ORD2192,2023-12-24,Europe,Technology,446.65,-110.01,CUST670,2023,December
ORD3520,2023-10-26,Asia,Technology,408.69,29.6,CUST670,2023,October
ORD4820,2023-10-06,Asia,Furniture,231.91,-65.34,CUST670,2023,October
ORD5769,2023-04-25,Europe,Furniture,423.88,-48.19,CUST670,2023,April
ORD5795,2022-03-18,Asia,Technology,168.18,-36.1,CUST670,2022,March
ORD5880,2022-10-04,Asia,Office Supplies,295.14,29.71,CUST670,2022,October
ORD6700,2023-08-30,Asia,Furniture,352.74,-50.65,CUST670,2023,August
ORD8785,2022-09-25,USA,Technology,316.95,-40.44,CUST292,2022,September
ORD7601,2023-07-16,Europe,Furniture,388.91,35.07,CUST670,2023,July
ORD7754,2023-09-03,Europe,Technology,421.76,40.53,CUST670,2023,September
ORD7268,2023-11-23,USA,Furniture,316.97,53.79,CUST882,2023,November
ORD8290,2022-06-27,Unknown,Furniture,261.43,47.81,CUST670,2022,June
ORD6107,2023-05-02,USA,Office Supplies,317.05,-13.78,CUST252,2023,May
ORD2081,2022-08-04,Asia,Technology,105.89,5.05,CUST671,2022,August
ORD2269,2022-04-29,Europe,Office Supplies,346.91,49.77,CUST671,2022,April
ORD2652,2023-03-31,Asia,Furniture,189.04,-7.35,CUST671,2023,March
ORD3681,2023-03-13,Asia,Technology,253.24,39.86,CUST671,2023,March
ORD6674,2022-06-12,USA,Furniture,317.06,12.54,CUST398,2022,June
ORD5859,2023-06-24,Europe,Office Supplies,487.31,6.54,CUST671,2023,June
ORD7763,2023-03-01,Europe,Furniture,294.85,78.86,CUST671,2023,March
ORD8142,2023-09-29,Europe,Office Supplies,250.91,-1.01,CUST671,2023,September
ORD1426,2022-09-26,Unknown,Office Supplies,463.9,-134.32,CUST672,2022,September
ORD6297,2022-09-03,USA,Technology,317.11,-37.99,CUST132,2022,September
ORD2455,2023-05-12,Europe,Technology,180.54,11.97,CUST672,2023,May
ORD3845,2023-08-04,Europe,Office Supplies,155.97,-27.15,CUST672,2023,August
ORD3934,2023-05-19,Asia,Office Supplies,481.18,-104.51,CUST672,2023,May
ORD3934,2023-05-19,Asia,Office Supplies,481.18,-104.51,CUST672,2023,May
ORD1012,2023-04-04,USA,Furniture,317.35,24.63,CUST828,2023,April
ORD4805,2023-04-29,USA,Technology,317.69,-65.58,CUST591,2023,April
ORD7578,2023-11-18,Europe,Furniture,289.86,-31.96,CUST672,2023,November
ORD8323,2022-10-27,USA,Technology,317.8,-91.46,CUST101,2022,October
ORD1813,2022-05-06,USA,Technology,318.19,19.43,CUST826,2022,May
ORD3844,2022-03-23,Europe,Office Supplies,315.05,-44.67,CUST673,2022,March
ORD6335,2022-07-11,USA,Furniture,318.65,14.46,CUST614,2022,July
ORD4832,2022-08-06,Asia,Office Supplies,476.84,98.72,CUST673,2022,August
ORD6572,2022-02-23,Europe,Technology,306.69,-68.73,CUST673,2022,February
ORD7237,2022-03-07,Unknown,Furniture,331.48,-37.79,CUST673,2022,March
ORD3324,2023-02-10,Unknown,Office Supplies,204.92,8.03,CUST674,2023,February
ORD5028,2022-10-05,Asia,Furniture,351.14,3.61,CUST674,2022,October
ORD5549,2022-10-16,Asia,Technology,381.43,4.63,CUST674,2022,October
ORD6502,2022-01-06,Unknown,Technology,65.2,-7.72,CUST674,2022,January
ORD2059,2022-01-15,USA,Office Supplies,318.82,-51.81,CUST408,2022,January
ORD8042,2023-09-02,Europe,Technology,346.68,62.98,CUST674,2023,September
ORD8888,2022-06-28,Asia,Furniture,429.27,4.23,CUST674,2022,June
ORD2339,2023-11-24,USA,Technology,318.87,55.54,CUST269,2023,November
ORD8836,2022-08-27,USA,Furniture,319.11,69.19,CUST916,2022,August
ORD6168,2023-01-02,USA,Office Supplies,319.64,73.74,CUST481,2023,January
ORD3994,2022-08-15,USA,Furniture,319.65,2.57,CUST680,2022,August
ORD5276,2023-12-15,Asia,Technology,289.6,83.72,CUST675,2023,December
ORD6019,2022-03-06,Asia,Office Supplies,474.19,100.65,CUST675,2022,March
ORD6500,2022-07-21,Europe,Technology,212.34,-4.73,CUST675,2022,July
ORD6677,2023-02-19,Asia,Furniture,230.03,-28.92,CUST675,2023,February
ORD6950,2022-04-28,Asia,Furniture,92.19,-23.98,CUST675,2022,April
ORD4460,2022-06-13,USA,Office Supplies,319.69,5.37,CUST853,2022,June
ORD7518,2022-05-06,Asia,Technology,148.88,-43.58,CUST675,2022,May
ORD7968,2022-09-22,Asia,Furniture,16.01,-3.16,CUST675,2022,September
ORD8710,2022-03-19,USA,Technology,319.7,-48.81,CUST814,2022,March
ORD8696,2022-11-14,Europe,Furniture,181.32,18.46,CUST675,2022,November
ORD3011,2022-05-09,USA,Office Supplies,319.89,-11.81,CUST522,2022,May
ORD1042,2022-09-01,USA,Office Supplies,320.29,-58.45,CUST949,2022,September
ORD3765,2022-05-18,Asia,Furniture,244.41,36.45,CUST676,2022,May
ORD5808,2023-04-25,Asia,Technology,33.48,0.19,CUST676,2023,April
ORD5940,2023-05-26,Asia,Furniture,325.52,56.86,CUST676,2023,May
ORD8966,2023-11-09,USA,Office Supplies,320.64,61.15,CUST150,2023,November
ORD7794,2022-03-06,Asia,Office Supplies,191.47,5.46,CUST677,2022,March
ORD7929,2023-09-01,Asia,Technology,7.28,-1.06,CUST677,2023,September
ORD8612,2022-10-15,Asia,Technology,466.1,-86.85,CUST677,2022,October
ORD1137,2022-07-26,Asia,Technology,138.37,-25.78,CUST678,2022,July
ORD2240,2022-04-06,Asia,Furniture,256.83,19.98,CUST678,2022,April
ORD4044,2022-07-20,Asia,Furniture,451.54,120.75,CUST678,2022,July
ORD7911,2022-08-03,USA,Furniture,320.68,29.65,CUST514,2022,August
ORD5479,2022-08-30,USA,Furniture,320.95,10.96,CUST153,2022,August
ORD5411,2023-08-29,Europe,Office Supplies,441.4,-61.88,CUST678,2023,August
ORD5651,2023-06-02,Europe,Technology,408.59,-95.93,CUST678,2023,June
ORD6295,2023-01-03,Europe,Office Supplies,70.96,-15.28,CUST678,2023,January
ORD2471,2022-05-21,USA,Office Supplies,322.16,61.18,CUST800,2022,May
ORD6907,2022-01-26,Europe,Technology,62.39,0.81,CUST678,2022,January
ORD8240,2023-06-09,USA,Technology,322.29,-65.1,CUST446,2023,June
ORD1143,2022-08-29,Europe,Technology,403.94,-82.73,CUST679,2022,August
ORD5721,2023-04-30,USA,Furniture,322.37,91.69,CUST377,2023,April
ORD2409,2023-12-11,USA,Office Supplies,322.66,20.13,CUST599,2023,December
ORD4639,2023-12-04,Europe,Technology,454.87,117.44,CUST679,2023,December
ORD4990,2022-09-04,Europe,Furniture,18.51,1.66,CUST679,2022,September
ORD8289,2023-01-01,USA,Office Supplies,323.43,5.84,CUST489,2023,January
ORD7098,2022-09-16,Asia,Technology,125.21,24.33,CUST679,2022,September
ORD8805,2023-06-27,Asia,Technology,385.7,31.68,CUST679,2023,June
ORD2053,2023-08-02,Europe,Furniture,397.21,-28.58,CUST680,2023,August
ORD7133,2022-09-22,USA,Office Supplies,323.78,-76.29,CUST522,2022,September
ORD5455,2023-06-14,USA,Furniture,323.8,-59.78,CUST809,2023,June
ORD3624,2023-04-08,USA,Technology,323.87,28.42,CUST774,2023,April
ORD4169,2023-10-21,Asia,Furniture,129.37,-10.7,CUST680,2023,October
ORD5166,2023-11-12,Europe,Office Supplies,313.3,70.09,CUST680,2023,November
ORD6147,2022-06-20,Europe,Technology,274.55,25.47,CUST680,2022,June
ORD7066,2023-01-18,Europe,Technology,57.96,17.1,CUST680,2023,January
ORD7808,2022-07-25,Europe,Office Supplies,353.69,-26.17,CUST680,2022,July
ORD8669,2023-02-08,Asia,Office Supplies,329.53,30.76,CUST680,2023,February
ORD1445,2022-04-06,Asia,Office Supplies,430.3,87.24,CUST681,2022,April
ORD1980,2022-03-31,Europe,Technology,215.0,15.88,CUST681,2022,March
ORD2777,2022-10-28,Europe,Furniture,105.32,28.54,CUST681,2022,October
ORD3733,2022-01-19,Asia,Office Supplies,294.81,-36.52,CUST681,2022,January
ORD4156,2023-04-25,Asia,Office Supplies,218.22,-11.93,CUST681,2023,April
ORD7128,2022-08-12,USA,Office Supplies,323.92,59.17,CUST971,2022,August
ORD5593,2023-03-09,Europe,Furniture,382.01,86.32,CUST681,2023,March
ORD4052,2023-03-18,USA,Furniture,324.04,-60.66,CUST188,2023,March
ORD6437,2023-11-06,USA,Office Supplies,324.12,55.5,CUST548,2023,November
ORD4193,2022-09-19,USA,Office Supplies,324.62,-32.32,CUST279,2022,September
