OrderID,OrderDate,Region,Category,Sales,Profit,CustomerID
ORD7659,3/24/2023,asia ,Furniture,171.38,-19.87,CUST544
ORD8141,1/27/2023,Asia,Furniture,450.61,-89.84,CUST544
ORD1504,9/25/2022,Asia,Office Supplies,354.4,-6.31,CUST545
ORD2087,6/6/2022,Europe,Technology,182.79,32.9,CUST545
ORD3327,11/12/2022,US,Technology,249.79,32.05,CUST459
ORD3938,5/23/2023,USA,Furniture,249.86,-63.87,CUST813
ORD4266,11/1/2023,US,Technology,250.29,-59.76,CUST475
ORD5230,8/18/2023,USA,Technology,250.9,2.42,CUST626
ORD6313,1/25/2022,Europe,Furniture,365.15,-31.62,CUST545
ORD6350,12/1/2023,,Furniture,123.74,8.51,CUST545
ORD6753,1/12/2022,EU,Technology,358.49,2.62,CUST545
ORD7181,2/12/2023,EU,Furniture,283.3,7.71,CUST545
ORD4895,10/21/2022,USA,Technology,251.06,-44.54,CUST647
ORD6354,12/18/2023,USA,Technology,251.08,52.72,CUST147
ORD1083,12/28/2023,,Office Supplies,209.59,-57.24,CUST546
ORD5289,2/16/2023,USA,Furniture,251.23,16.82,CUST250
ORD3264,9/21/2022,EU,Office Supplies,247.65,-65.37,CUST546
ORD3576,6/6/2023,Asia,Furniture,97.32,18.84,CUST546
ORD4569,2/18/2023,EU,Technology,477.6,21.25,CUST546
ORD4716,8/15/2022,asia ,Technology,370.59,-5.58,CUST546
ORD8223,3/11/2023,US,Office Supplies,251.96,-14.92,CUST540
ORD5181,4/19/2022,Asia,Furniture,195.19,1,CUST546
ORD7785,11/17/2022,USA,Technology,252.23,7.07,CUST157
ORD7301,3/5/2022,asia ,Technology,251.02,-52.23,CUST546
ORD8797,12/31/2023,EU,Office Supplies,55.35,3.44,CUST546
ORD8820,1/30/2023,EU,Technology,320,-39.94,CUST546
ORD2236,9/1/2023,asia ,Office Supplies,279.65,-73.58,CUST547
ORD2535,2/23/2022,EU,Office Supplies,61.77,5.09,CUST547
ORD7925,12/10/2022,US,Technology,252.35,-66.36,CUST930
ORD4368,5/6/2022,Asia,Office Supplies,432.2,-79.1,CUST547
ORD3821,9/7/2022,US,Office Supplies,252.85,66.49,CUST696
ORD6466,7/20/2022,Europe,Office Supplies,13.23,-0.81,CUST547
ORD3042,12/5/2023,US,Office Supplies,252.96,-13.77,CUST222
ORD7541,12/27/2023,Asia,Technology,391.61,105.56,CUST547
ORD5440,7/22/2023,US,Furniture,253.63,39.1,CUST377
ORD1146,4/30/2023,EU,Furniture,332.27,-80.49,CUST548
ORD1514,10/29/2022,Asia,Office Supplies,396.81,117.09,CUST548
ORD3538,9/18/2022,Europe,Furniture,-415.27,-94.85,CUST548
ORD4220,7/9/2023,Europe,Technology,361.04,69.2,CUST548
ORD4593,4/19/2023,Asia,Technology,366.77,96.26,CUST548
ORD4611,3/13/2023,Asia,Furniture,,-3.05,CUST548
ORD5339,3/28/2023,Europe,Technology,474.83,113.7,CUST548
ORD5753,3/3/2022,Europe,Office Supplies,493.19,-21.72,CUST548
ORD8780,9/7/2023,USA,Office Supplies,253.92,24.91,CUST458
ORD3937,1/8/2022,US,Office Supplies,254.02,-26.72,CUST998
ORD7517,10/12/2022,USA,Technology,254.08,19.65,CUST140
ORD3451,1/13/2022,USA,Office Supplies,254.19,24.32,CUST505
ORD6011,2/28/2023,USA,Office Supplies,254.35,-18.53,CUST679
ORD2035,10/22/2022,USA,Furniture,254.55,9.99,CUST261
ORD1641,8/8/2022,asia ,Technology,312.77,10.67,CUST549
ORD2390,4/12/2022,Europe,Office Supplies,143.97,41.27,CUST549
ORD4426,12/9/2022,,Furniture,57.34,-12.43,CUST549
ORD8344,2/11/2022,,Office Supplies,274.69,66.03,CUST549
ORD8423,3/21/2022,Asia,Technology,246.84,-71.24,CUST549
ORD8754,10/23/2022,EU,Furniture,268.32,-14.2,CUST549
ORD5680,2/18/2023,US,Office Supplies,254.66,69.73,CUST954
ORD7336,4/11/2022,US,Office Supplies,254.78,1.84,CUST692
ORD2296,7/20/2022,Asia,Technology,136.34,32.94,CUST550
ORD3253,2/27/2022,EU,Furniture,251.76,62.27,CUST550
ORD5410,12/4/2022,Asia,Technology,315.22,62.26,CUST550
ORD6654,10/15/2022,Europe,Technology,176.72,34.63,CUST550
ORD7071,8/5/2023,Asia,Office Supplies,294.74,37.72,CUST550
ORD7409,9/29/2022,asia ,Furniture,201.22,-52.37,CUST550
ORD7610,12/2/2023,Europe,Office Supplies,-318.51,67.42,CUST550
ORD8745,9/16/2022,Asia,Office Supplies,29.61,5.38,CUST550
ORD1600,5/7/2023,Europe,Furniture,118.89,6.57,CUST551
ORD2418,6/22/2023,Europe,Furniture,,-2.66,CUST551
ORD2912,11/30/2022,asia ,Furniture,313.18,2.48,CUST551
ORD7102,2/26/2023,USA,Furniture,254.91,60.74,CUST909
ORD8305,10/25/2023,US,Technology,255.19,55.69,CUST735
ORD3676,1/12/2022,Europe,Technology,89.3,-15.32,CUST552
ORD3888,9/29/2023,asia ,Technology,31.4,-4.06,CUST552
ORD4308,3/22/2022,asia ,Furniture,-218.34,44.75,CUST552
ORD4505,5/26/2023,EU,Technology,305.4,34.93,CUST552
ORD5461,7/4/2022,Europe,Technology,448.2,15.84,CUST552
ORD1861,9/14/2022,US,Office Supplies,255.35,5.28,CUST594
ORD6856,9/4/2022,EU,Technology,177.83,-21.3,CUST552
ORD1955,1/4/2022,USA,Office Supplies,255.38,-62.04,CUST646
ORD1037,12/1/2023,asia ,Office Supplies,102.8,12.49,CUST553
ORD1745,1/23/2022,Asia,Office Supplies,244.34,43.34,CUST553
ORD2288,4/25/2022,asia ,Furniture,33.16,-8.65,CUST553
ORD1470,7/23/2022,US,Furniture,255.4,63.13,CUST245
ORD3263,4/26/2022,US,Technology,255.65,-73.12,CUST877
ORD6599,7/9/2023,asia ,Office Supplies,432.22,77.02,CUST553
ORD6702,8/13/2022,asia ,Technology,194.24,32.29,CUST553
ORD8523,5/7/2022,USA,Technology,255.85,-61.08,CUST159
ORD1443,9/26/2023,Europe,Furniture,131.38,-0.06,CUST554
ORD1821,12/26/2022,Asia,Technology,374.25,29.4,CUST554
ORD3323,2/23/2023,EU,Furniture,304.26,5.65,CUST554
ORD4238,2/1/2023,asia ,Office Supplies,-149.28,11.31,CUST554
ORD5124,8/1/2022,EU,Technology,253.16,29.37,CUST554
ORD8665,12/19/2023,US,Office Supplies,255.98,-28.39,CUST966
ORD2148,10/28/2023,Europe,Technology,305.06,-44.67,CUST555
ORD3196,11/4/2023,asia ,Furniture,233.72,-31.47,CUST555
ORD3921,9/11/2022,Asia,Technology,22.53,-5.8,CUST555
ORD5876,11/25/2023,asia ,Office Supplies,-165.71,-13.23,CUST555
ORD6116,5/15/2023,asia ,Office Supplies,486.45,4.41,CUST555
ORD6892,8/31/2022,Asia,Office Supplies,241.9,43.09,CUST555
ORD7114,1/22/2022,Europe,Office Supplies,121.27,-28.78,CUST555
ORD7624,12/5/2023,Asia,Office Supplies,208.09,34.57,CUST555
ORD7653,4/27/2023,Asia,Furniture,154.25,14.59,CUST555
ORD1283,2/23/2022,asia ,Technology,448.45,-27.52,CUST556
ORD1507,6/17/2022,asia ,Furniture,75.99,17.77,CUST556
ORD8665,12/19/2023,US,Office Supplies,255.98,-28.39,CUST966
ORD3490,5/10/2022,asia ,Technology,411.96,-19.05,CUST556
ORD4326,10/20/2023,Europe,Technology,90.51,-15.58,CUST556
ORD4651,12/17/2023,Asia,Technology,50.52,-9.84,CUST556
ORD4879,8/30/2022,asia ,Office Supplies,230.87,47.28,CUST556
ORD6561,6/7/2023,Europe,Furniture,27.27,-2.17,CUST556
ORD8796,6/1/2023,EU,Office Supplies,59.62,-5.31,CUST556
ORD7867,10/14/2022,US,Furniture,256.14,-68.91,CUST290
ORD4970,9/5/2023,US,Technology,256.37,-51.3,CUST576
ORD5897,3/6/2023,US,Office Supplies,256.55,-4.41,CUST317
ORD3046,11/12/2023,asia ,Technology,480.19,91.22,CUST557
ORD3502,3/20/2022,asia ,Office Supplies,389.73,35.26,CUST557
ORD3203,3/31/2023,USA,Office Supplies,256.63,-65.19,CUST125
ORD4564,4/14/2022,asia ,Technology,267.28,43.91,CUST557
ORD4836,1/28/2023,Europe,Furniture,96.93,-4.06,CUST557
ORD7183,3/4/2023,Europe,Furniture,433.76,-45.9,CUST557
ORD8079,1/8/2023,EU,Office Supplies,15.33,-3.55,CUST557
ORD8410,4/17/2023,Asia,Technology,106.31,21.03,CUST557
ORD8451,6/14/2022,US,Technology,256.79,-18.36,CUST128
ORD1996,8/19/2023,asia ,Technology,253.44,-43.24,CUST558
ORD3925,8/15/2022,Europe,Furniture,256.12,-52.14,CUST558
ORD5159,1/13/2023,US,Furniture,256.87,-1.3,CUST316
ORD4788,11/30/2023,Asia,Furniture,210.27,-21.94,CUST558
ORD5163,11/9/2022,EU,Furniture,326.99,16.97,CUST558
ORD5866,4/23/2022,EU,Office Supplies,269.89,-0.54,CUST558
ORD6423,9/6/2022,Europe,Furniture,423.63,86.13,CUST558
ORD6556,12/21/2022,Asia,Technology,427.94,-43.38,CUST558
ORD8248,12/21/2023,asia ,Office Supplies,498.1,86.46,CUST558
ORD1668,8/17/2022,Asia,Office Supplies,105.03,29.92,CUST559
ORD1903,6/9/2023,Europe,Furniture,179.48,-29.37,CUST559
ORD6577,7/6/2022,USA,Furniture,257.07,-74.77,CUST260
ORD2604,7/25/2023,,Furniture,314.71,45.93,CUST559
ORD8112,9/10/2023,US,Office Supplies,257.84,-75.49,CUST810
ORD3191,11/18/2023,EU,Office Supplies,201.44,56.94,CUST559
ORD5690,5/19/2023,asia ,Furniture,133.16,32.45,CUST559
ORD5690,5/19/2023,asia ,Furniture,133.16,32.45,CUST559
ORD4502,12/31/2022,US,Furniture,257.91,61.74,CUST330
ORD5969,7/18/2023,USA,Office Supplies,258,-43.11,CUST461
ORD5078,4/16/2023,US,Technology,258.34,-3.46,CUST259
ORD4223,12/7/2022,EU,Furniture,499.65,-48.32,CUST560
ORD4232,7/7/2023,EU,Office Supplies,344.24,80.22,CUST560
ORD4554,10/10/2023,asia ,Office Supplies,430.22,53.13,CUST560
ORD5220,5/31/2022,Europe,Furniture,129.25,23.1,CUST560
ORD5932,6/3/2023,Asia,Furniture,376.64,-5.66,CUST560
ORD6800,4/6/2022,US,Furniture,258.34,-46.41,CUST291
ORD2158,12/13/2022,US,Office Supplies,258.73,32.32,CUST565
ORD8846,9/27/2023,,Technology,140.42,-34.32,CUST560
ORD1011,11/27/2022,Asia,Office Supplies,210.66,59.74,CUST561
ORD1502,3/3/2023,Asia,Furniture,26.08,-4.46,CUST561
ORD1557,2/1/2023,Europe,Technology,404.17,86.78,CUST561
ORD1557,2/1/2023,Europe,Technology,404.17,86.78,CUST561
ORD2037,6/10/2023,Europe,Furniture,,-75.31,CUST561
ORD2935,11/7/2023,asia ,Technology,90.22,-10.99,CUST561
ORD3176,6/3/2022,asia ,Furniture,406.15,-67.64,CUST561
ORD1765,3/13/2022,USA,Office Supplies,259.08,70.39,CUST861
ORD8365,1/31/2023,USA,Office Supplies,259.45,21.19,CUST638
ORD5688,4/27/2023,Europe,Office Supplies,450.48,25.13,CUST561
ORD5833,8/23/2022,USA,Office Supplies,259.55,-41.49,CUST391
ORD1854,2/25/2022,EU,Furniture,319.97,69.09,CUST562
ORD2136,7/1/2022,Asia,Office Supplies,16.17,-3.52,CUST562
ORD2167,5/16/2023,,Technology,473.58,95.48,CUST562
ORD3271,10/30/2022,Europe,Furniture,391.2,-72.21,CUST562
ORD3718,11/1/2023,Asia,Furniture,342.73,51.38,CUST562
ORD4023,6/30/2023,Asia,Technology,113.89,-25.13,CUST562
ORD2978,7/17/2022,US,Office Supplies,259.56,6.02,CUST797
ORD7143,3/19/2023,asia ,Technology,14.61,-2.65,CUST562
ORD7219,5/17/2022,EU,Furniture,95.49,7.11,CUST562
ORD7414,9/18/2022,Europe,Office Supplies,498.47,-89.83,CUST562
ORD5171,9/19/2022,US,Office Supplies,264.18,-13.01,
ORD2692,6/22/2023,Europe,Technology,78.61,-5.35,CUST563
ORD4010,12/26/2023,asia ,Office Supplies,420.5,-104.1,CUST563
ORD4907,6/4/2023,Asia,Furniture,269.14,6.45,CUST563
ORD7372,1/25/2022,US,Technology,259.73,-63.92,CUST634
ORD8590,12/10/2023,EU,Technology,311.45,-89.69,CUST563
ORD7593,5/17/2023,US,Technology,259.83,7.29,CUST948
ORD1036,4/21/2023,EU,Furniture,121.09,28.31,CUST564
ORD2206,1/6/2023,USA,Furniture,259.92,4.58,CUST334
ORD1065,3/22/2022,USA,Technology,260.05,-48.91,CUST821
ORD2252,11/26/2022,asia ,Office Supplies,390.65,44.59,CUST564
ORD2360,7/2/2023,Europe,Office Supplies,497.45,-5.46,CUST564
ORD3085,9/24/2022,Europe,Furniture,107.47,-20.64,CUST564
ORD4446,5/19/2022,Europe,Office Supplies,252.35,26.5,CUST564
ORD7130,6/28/2022,US,Office Supplies,260.06,34.28,CUST312
ORD3404,4/9/2022,US,Furniture,260.18,-70.01,CUST262
ORD7516,5/14/2022,Asia,Technology,272.88,-25.86,CUST564
ORD7959,3/9/2023,Europe,Office Supplies,454.79,-105.95,CUST564
ORD1987,11/4/2023,USA,Office Supplies,260.29,-23.05,CUST127
ORD8807,8/25/2022,US,Office Supplies,260.31,-49.48,CUST134
ORD2196,10/12/2022,,Technology,154.26,40.24,CUST565
ORD8522,4/2/2022,US,Furniture,260.41,39.58,CUST316
ORD1094,5/8/2023,US,Office Supplies,260.54,4.79,CUST804
ORD2642,1/17/2022,US,Technology,260.99,-19.46,CUST459
ORD7363,6/2/2022,EU,Technology,260.8,-16,CUST565
ORD8593,7/15/2022,EU,Technology,195.35,-47.35,CUST565
ORD8879,8/12/2022,Europe,Technology,486.31,-47.39,CUST565
ORD2298,8/23/2022,asia ,Furniture,281.71,-31.19,CUST566
ORD3473,9/16/2023,Europe,Technology,218.33,48.57,CUST566
ORD3473,9/16/2023,Europe,Technology,218.33,48.57,CUST566
ORD8003,7/15/2023,Asia,Technology,287.61,80.6,CUST566
ORD6154,5/23/2022,USA,Technology,261.59,25.76,CUST243
ORD1566,9/22/2022,Europe,Technology,496.99,-76.42,CUST567
ORD5132,6/11/2022,EU,Technology,405.16,-33.18,CUST567
ORD6390,10/15/2023,,Furniture,,0.59,CUST567
ORD4488,4/12/2022,USA,Furniture,261.67,50.35,CUST812
ORD7511,6/6/2023,asia ,Office Supplies,9.89,1.27,CUST567
ORD3239,3/1/2023,USA,Office Supplies,261.9,-54.77,CUST360
ORD4294,1/12/2023,Asia,Office Supplies,260.07,67.6,CUST568
ORD4821,9/8/2023,Europe,Furniture,466.81,97.38,CUST568
ORD8618,12/27/2023,US,Furniture,261.9,-6.09,CUST597
ORD6988,9/10/2023,EU,Furniture,498.57,100.62,CUST568
ORD7000,5/5/2023,EU,Technology,,38.67,CUST568
ORD1469,3/29/2023,USA,Office Supplies,262.04,-66.5,CUST595
ORD1112,1/14/2023,asia ,Technology,398.89,-102.53,CUST569
ORD1440,1/28/2023,Asia,Furniture,268.87,-52,CUST569
ORD2442,9/30/2022,asia ,Furniture,301.49,23.74,CUST569
ORD3496,8/30/2022,Europe,Office Supplies,327.16,-74.26,CUST569
ORD5452,7/3/2023,EU,Office Supplies,301.44,1.05,CUST569
ORD6434,12/3/2022,Asia,Office Supplies,385.4,-104.31,CUST569
ORD8486,1/27/2023,Europe,Technology,122.28,12.84,CUST569
ORD2184,3/4/2022,EU,Office Supplies,197.29,-21.48,CUST570
ORD6080,10/5/2023,asia ,Technology,150.76,22.13,CUST570
ORD7226,6/2/2023,Europe,Furniture,440.24,-40.42,CUST570
ORD8001,7/8/2022,Europe,Technology,432.38,11.03,CUST570
ORD8133,5/1/2022,Asia,Technology,214.29,3.29,CUST570
ORD1688,11/26/2022,Asia,Technology,,17.1,CUST571
ORD2787,8/11/2023,EU,Furniture,305.7,43.94,CUST571
ORD5242,5/20/2022,US,Technology,293.09,-32.68,
ORD6737,2/25/2023,US,Technology,262.53,-45.05,CUST981
ORD7132,3/9/2023,EU,Office Supplies,470.12,-79.73,CUST571
ORD7552,1/22/2023,Asia,Technology,434.86,-104.61,CUST571
ORD6486,3/29/2023,US,Office Supplies,262.64,72.18,CUST509
ORD8717,3/15/2022,EU,Technology,308.76,11.71,CUST571
ORD1963,12/16/2023,EU,Technology,216.18,-22.88,CUST572
ORD1967,6/22/2022,Europe,Furniture,16.41,1.7,CUST572
ORD2647,12/31/2022,asia ,Office Supplies,329.95,-50.32,CUST572
ORD2837,11/10/2022,Europe,Technology,344.9,-54.58,CUST572
ORD3297,10/13/2022,EU,Office Supplies,360.99,42.12,CUST572
ORD4471,1/30/2023,asia ,Office Supplies,358.81,30.54,CUST572
ORD5193,5/3/2023,asia ,Furniture,429.68,-89.77,CUST572
ORD8528,11/25/2023,EU,Furniture,153.62,43.34,CUST572
ORD1135,2/2/2023,US,Furniture,263.09,16.64,CUST591
ORD3265,10/24/2023,Asia,Office Supplies,184.09,19.65,CUST573
ORD4158,1/8/2022,USA,Technology,263.28,-32.27,CUST207
ORD6874,12/7/2023,US,Office Supplies,263.35,-54.56,CUST469
ORD6818,12/3/2022,USA,Furniture,263.5,-16.24,CUST344
ORD4947,3/26/2023,Europe,Office Supplies,63.49,18.09,CUST573
ORD5566,9/4/2022,EU,Office Supplies,193.48,24.41,CUST573
ORD7822,12/6/2022,Asia,Furniture,112.33,24.37,CUST573
ORD1602,8/18/2022,USA,Furniture,263.8,23.96,CUST880
ORD5396,4/25/2023,US,Technology,263.91,-54.74,CUST404
ORD1193,11/3/2023,Europe,Furniture,24.46,-3.57,CUST574
ORD4020,2/21/2023,EU,Furniture,299.75,57.53,CUST574
ORD6488,9/26/2023,USA,Furniture,263.92,41.31,CUST405
ORD7760,5/6/2022,,Furniture,465.27,14.94,CUST574
ORD8261,3/31/2022,asia ,Technology,424.44,101.85,CUST574
ORD1752,3/26/2022,US,Furniture,263.96,16.7,CUST953
ORD8429,4/9/2023,EU,Furniture,154.98,-37.79,CUST574
ORD2217,10/5/2023,Asia,Office Supplies,-255.24,37.49,CUST575
ORD2823,12/17/2023,EU,Furniture,28.03,-1.48,CUST575
ORD2823,12/17/2023,EU,Furniture,28.03,-1.48,CUST575
ORD4194,8/2/2022,Europe,Office Supplies,498.32,37.67,CUST575
ORD4731,6/22/2022,Europe,Technology,167.19,-5.57,CUST575
ORD5283,7/21/2022,asia ,Office Supplies,11.45,0.84,CUST575
ORD7711,8/17/2022,USA,Technology,264.01,-19.28,CUST311
ORD6443,5/25/2022,Europe,Technology,238.88,-22.31,CUST575
ORD6339,11/7/2022,USA,Technology,264.05,-34.75,CUST849
ORD4278,10/21/2023,Asia,Technology,-363.56,26.68,CUST576
ORD5270,2/7/2023,US,Office Supplies,70.81,-19.88,
ORD1916,2/3/2022,US,Office Supplies,264.31,-77.54,CUST740
ORD8081,3/12/2022,,Furniture,15.81,0.15,CUST576
ORD1456,8/4/2023,US,Office Supplies,264.57,17.44,CUST604
ORD5144,9/27/2023,Europe,Technology,423.47,98.94,CUST577
ORD6939,10/28/2023,US,Technology,265.17,58.75,CUST509
ORD7936,10/11/2023,,Technology,468.01,-100.59,CUST577
ORD8074,1/18/2022,Asia,Technology,486.05,80.52,CUST577
ORD8933,4/24/2022,asia ,Technology,154.64,-45.05,CUST577
ORD1517,2/4/2022,EU,Technology,222.34,5.72,CUST578
ORD7120,1/25/2022,USA,Office Supplies,265.63,12.21,CUST807
ORD3069,12/10/2022,Europe,Office Supplies,82.09,-6.71,CUST578
ORD1532,2/24/2023,USA,Technology,266.08,-63.41,CUST654
ORD4434,1/18/2023,Asia,Furniture,221.13,-28.04,CUST578
ORD3374,6/22/2022,US,Technology,266.56,25.14,CUST955
ORD6469,8/6/2023,,Office Supplies,36.31,-5.13,CUST578
ORD8163,10/23/2023,EU,Technology,6.87,1,CUST578
ORD1421,4/13/2022,EU,Office Supplies,371.99,-11.44,CUST579
ORD2517,6/2/2022,asia ,Office Supplies,108.11,32.1,CUST579
ORD2909,8/22/2023,Europe,Furniture,336.99,85.19,CUST579
ORD4760,6/9/2023,EU,Office Supplies,455.56,62.45,CUST579
ORD1799,4/16/2022,US,Furniture,266.94,19.2,CUST472
ORD6315,9/17/2023,Europe,Furniture,,6.27,CUST579
ORD5415,12/4/2022,US,Technology,379.65,-67.05,
ORD7100,11/14/2023,Asia,Office Supplies,10.4,2.65,CUST579
ORD4596,4/21/2022,US,Technology,267.21,-32.57,CUST424
ORD4596,4/21/2022,US,Technology,267.21,-32.57,CUST424
ORD8942,1/24/2023,EU,Furniture,-202.89,-15.96,CUST579
ORD1098,3/6/2022,EU,Office Supplies,337.77,88.85,CUST580
ORD5060,7/12/2023,USA,Office Supplies,267.46,-27.78,CUST655
ORD6036,6/9/2023,US,Furniture,267.77,-21.98,CUST612
ORD6111,6/9/2023,USA,Technology,267.92,-69.91,CUST148
ORD6960,9/26/2023,Asia,Technology,19.17,1.6,CUST580
ORD7866,2/1/2022,asia ,Furniture,426.48,-123.27,CUST580
ORD3162,10/4/2022,Asia,Office Supplies,281.71,-51.58,CUST581
ORD3232,2/5/2022,Europe,Furniture,169.23,15.78,CUST581
ORD8908,5/3/2022,USA,Furniture,268,-75.63,CUST760
ORD8113,4/17/2023,US,Office Supplies,268.2,73.28,CUST467
ORD5636,12/5/2022,asia ,Technology,444.31,72.37,CUST581
ORD5501,7/21/2023,US,Technology,31.22,-2.68,
ORD6050,11/23/2022,USA,Technology,268.68,38.41,CUST736
ORD2596,10/16/2022,US,Office Supplies,269.09,26.48,CUST778
ORD2141,3/7/2023,asia ,Furniture,462.15,-27.09,CUST582
ORD8682,5/13/2022,US,Office Supplies,269.18,-64.37,CUST141
ORD5215,3/30/2022,asia ,Technology,216.03,-35.54,CUST582
ORD6837,9/2/2022,Asia,Office Supplies,120.12,19.17,CUST582
ORD7269,9/10/2022,EU,Technology,221.1,-45.36,CUST582
ORD7314,10/30/2022,asia ,Office Supplies,390.94,-31.29,CUST582
ORD8699,5/18/2023,Europe,Technology,175.56,2.05,CUST582
ORD1433,4/30/2022,Asia,Office Supplies,312.22,-4.21,CUST583
ORD1908,3/8/2022,asia ,Furniture,268.86,-24.7,CUST583
ORD1677,11/1/2022,USA,Furniture,269.33,-43.93,CUST675
ORD3884,3/7/2022,EU,Technology,230.87,55.93,CUST583
ORD6166,10/11/2023,EU,Technology,20.99,1.28,CUST583
ORD6579,9/19/2022,Europe,Furniture,237.88,-34.84,CUST583
ORD8736,11/21/2022,USA,Technology,269.52,40.26,CUST510
ORD1759,3/22/2023,EU,Office Supplies,265.46,-25.98,CUST584
ORD2221,3/28/2022,EU,Technology,74.31,-2.93,CUST584
ORD2344,10/23/2022,Asia,Technology,321.6,-14.69,CUST584
ORD3244,3/4/2023,Europe,Office Supplies,168.85,29.38,CUST584
ORD4479,8/5/2023,EU,Furniture,382.17,-114.37,CUST584
ORD4826,8/14/2022,Asia,Office Supplies,296.03,-18.27,CUST584
ORD5026,7/12/2022,Asia,Furniture,6.78,-0.29,CUST584
ORD5502,1/24/2023,Europe,Furniture,392.19,45.92,CUST584
ORD2151,6/21/2023,US,Office Supplies,269.7,-4.61,CUST559
ORD2586,10/28/2022,Asia,Office Supplies,291.39,-54.38,CUST585
ORD2966,12/20/2023,EU,Furniture,-53.95,-4.69,CUST585
ORD3432,6/3/2023,Asia,Furniture,400.43,107.3,CUST585
ORD5760,5/9/2022,,Office Supplies,16.57,-4.58,CUST585
ORD7220,8/20/2022,asia ,Furniture,155.88,10.9,CUST585
ORD7398,4/24/2023,asia ,Office Supplies,102.55,8.73,CUST585
ORD8032,5/29/2023,asia ,Office Supplies,,-44,CUST585
ORD1029,1/22/2022,EU,Office Supplies,125,-30.55,CUST586
ORD2129,12/27/2023,US,Office Supplies,269.84,10.76,CUST675
ORD4111,11/7/2023,,Technology,363.42,88.92,CUST586
ORD4111,11/7/2023,,Technology,363.42,88.92,CUST586
ORD7976,6/3/2022,Europe,Technology,63.44,17.22,CUST586
ORD8259,12/5/2022,EU,Office Supplies,491.37,107.49,CUST586
ORD8666,5/30/2022,,Furniture,253.53,-8.54,CUST586
ORD1301,6/12/2022,Asia,Technology,193.06,-10.49,CUST587
ORD3542,11/16/2022,USA,Technology,270.02,79.54,CUST417
ORD7662,6/14/2022,USA,Office Supplies,270.22,-17.06,CUST949
ORD2722,7/24/2023,EU,Furniture,495.43,101.35,CUST587
ORD2846,6/8/2023,Europe,Office Supplies,375.64,0.25,CUST587
ORD3151,2/5/2022,EU,Office Supplies,,52.78,CUST587
ORD3966,9/11/2023,Europe,Furniture,181.75,44.42,CUST587
ORD4658,12/27/2023,Europe,Office Supplies,85.72,-11.74,CUST587
ORD7662,6/14/2022,USA,Office Supplies,270.22,-17.06,CUST949
ORD2424,3/27/2022,USA,Technology,270.49,-54.88,CUST383
ORD6118,12/3/2022,Asia,Technology,367.97,109.75,CUST587
ORD5964,7/24/2023,US,Furniture,271.29,-75.02,CUST822
ORD5372,11/21/2023,US,Office Supplies,271.36,-64.94,CUST686
ORD7224,9/6/2022,EU,Technology,418.3,-112.8,CUST587
ORD5515,10/24/2023,US,Technology,271.45,66,CUST518
ORD3004,1/19/2023,Europe,Furniture,233.22,28.53,CUST588
ORD4203,1/15/2023,EU,Furniture,408.28,-64.79,CUST588
ORD5990,2/5/2022,Europe,Technology,108.12,7.57,CUST588
ORD6493,1/6/2022,asia ,Office Supplies,498.29,-112.32,CUST588
ORD6493,1/6/2022,asia ,Office Supplies,498.29,-112.32,CUST588
ORD4431,7/17/2023,US,Technology,271.95,4.59,CUST325
ORD1100,12/10/2022,EU,Technology,13.71,3.68,CUST589
ORD2855,9/23/2023,asia ,Technology,31.22,-4.1,CUST589
ORD3942,4/30/2023,Asia,Office Supplies,97.25,-3.93,CUST589
ORD5128,7/25/2023,Asia,Furniture,474.34,-99.61,CUST589
ORD5548,10/24/2023,USA,Technology,-175.29,32.54,
ORD6397,1/1/2023,asia ,Office Supplies,,18.37,CUST589
ORD7766,6/27/2023,,Office Supplies,182.42,53.91,CUST589
ORD8541,1/22/2023,asia ,Furniture,218.4,-43.5,CUST589
ORD2573,5/4/2022,Asia,Office Supplies,149.72,36.02,CUST590
ORD3127,10/10/2023,Asia,Furniture,112.55,-27.22,CUST590
ORD5904,2/28/2022,Asia,Office Supplies,283.04,51.19,CUST590
ORD6548,5/5/2023,,Technology,206.1,-24.44,CUST590
ORD8251,6/14/2023,Europe,Office Supplies,435.49,-24.56,CUST590
ORD2687,2/2/2022,USA,Office Supplies,272.06,2.87,CUST868
ORD8930,7/8/2022,EU,Furniture,465.83,-80.12,CUST590
ORD8839,1/9/2023,US,Technology,272.18,19.24,CUST354
ORD7755,7/28/2023,US,Office Supplies,272.22,-49.46,CUST797
ORD2599,5/27/2022,EU,Furniture,391.51,-88.19,CUST591
ORD3252,1/16/2023,EU,Technology,481.76,67.52,CUST591
ORD3376,5/8/2022,USA,Technology,272.35,-4.08,CUST146
ORD3467,7/2/2022,EU,Office Supplies,115.72,9.12,CUST591
ORD8086,6/4/2022,US,Office Supplies,272.35,1.14,CUST972
ORD4187,7/13/2022,Europe,Furniture,80.37,-4.13,CUST591
ORD4525,11/16/2022,US,Furniture,272.83,-13.68,CUST403
ORD4853,1/26/2022,EU,Furniture,,-10.95,CUST591
ORD6751,8/24/2023,Europe,Furniture,363.97,-7.67,CUST591
ORD8250,6/30/2023,Asia,Furniture,321.62,4.61,CUST591
